date,temp_avg,count_rb,count_g,avg_svl_rb,avg_svl_g,avg_time,site,boards,mowed,field_200m,field_900m,field_1000m,forest_200m,forest_300m,forest_700m,forest_800m,road_300m,road_500m,road_800m,sides_300m,sides_500m,sides_600m,urban_100m,urban_200m,urban_300m,urban_1000m,water_600m,water_800m,water_900m
2021228,25.7,0,0,,,1600,8,20,1,0,0.044688027,0.060332871,1,0.988439306,0.966532798,0.940188877,1.578005976,1.099033044,0.903744903,1,1,1,0,0,0,0.042995839,0.029876977,0.036726128,0.043844857
2021235,26.4,1,0,9.6,,1108,8,20,1,0,0.044688027,0.060332871,1,0.988439306,0.966532798,0.940188877,1.578005976,1.099033044,0.903744903,1,1,1,0,0,0,0.042995839,0.029876977,0.036726128,0.043844857
2021243,24.9,0,0,,,1430,8,20,1,0,0.044688027,0.060332871,1,0.988439306,0.966532798,0.940188877,1.578005976,1.099033044,0.903744903,1,1,1,0,0,0,0.042995839,0.029876977,0.036726128,0.043844857
2021252,21,0,0,,,1000,8,20,1,0,0.044688027,0.060332871,1,0.988439306,0.966532798,0.940188877,1.578005976,1.099033044,0.903744903,1,1,1,0,0,0,0.042995839,0.029876977,0.036726128,0.043844857
2021258,18.2,0,0,,,1230,8,20,1,0,0.044688027,0.060332871,1,0.988439306,0.966532798,0.940188877,1.578005976,1.099033044,0.903744903,1,1,1,0,0,0,0.042995839,0.029876977,0.036726128,0.043844857
2021263,23.4,1,0,9.5,,1540,8,20,1,0,0.044688027,0.060332871,1,0.988439306,0.966532798,0.940188877,1.578005976,1.099033044,0.903744903,1,1,1,0,0,0,0.042995839,0.029876977,0.036726128,0.043844857
2021140,27.5,0,0,,,1100,9,20,1,0.080808081,0.512510089,0.517607973,0,0.021390374,0.043367347,0.04,11.56229915,9.535003222,8.885764721,4,4,4,0.971428571,0.919191919,0.828877005,0.398006645,0.025,0.033,0.02905569
2021147,12.3,0,0,,,1430,9,20,1,0.080808081,0.512510089,0.517607973,0,0.021390374,0.043367347,0.04,11.56229915,9.535003222,8.885764721,4,4,4,0.971428571,0.919191919,0.828877005,0.398006645,0.025,0.033,0.02905569
2021155,24.3,0,0,,,1430,9,20,1,0.080808081,0.512510089,0.517607973,0,0.021390374,0.043367347,0.04,11.56229915,9.535003222,8.885764721,4,4,4,0.971428571,0.919191919,0.828877005,0.398006645,0.025,0.033,0.02905569
2021161,20.2,0,0,,,1130,9,20,1,0.080808081,0.512510089,0.517607973,0,0.021390374,0.043367347,0.04,11.56229915,9.535003222,8.885764721,4,4,4,0.971428571,0.919191919,0.828877005,0.398006645,0.025,0.033,0.02905569
2021168,24.2,0,0,,,1845,9,20,1,0.080808081,0.512510089,0.517607973,0,0.021390374,0.043367347,0.04,11.56229915,9.535003222,8.885764721,4,4,4,0.971428571,0.919191919,0.828877005,0.398006645,0.025,0.033,0.02905569
2021175,26.6,0,0,,,1630,9,20,1,0.080808081,0.512510089,0.517607973,0,0.021390374,0.043367347,0.04,11.56229915,9.535003222,8.885764721,4,4,4,0.971428571,0.919191919,0.828877005,0.398006645,0.025,0.033,0.02905569
2021182,20.3,0,0,,,1145,9,20,1,0.080808081,0.512510089,0.517607973,0,0.021390374,0.043367347,0.04,11.56229915,9.535003222,8.885764721,4,4,4,0.971428571,0.919191919,0.828877005,0.398006645,0.025,0.033,0.02905569
2021189,16.5,0,0,,,1415,9,20,1,0.080808081,0.512510089,0.517607973,0,0.021390374,0.043367347,0.04,11.56229915,9.535003222,8.885764721,4,4,4,0.971428571,0.919191919,0.828877005,0.398006645,0.025,0.033,0.02905569
2021197,23.7,0,0,,,1230,9,20,1,0.080808081,0.512510089,0.517607973,0,0.021390374,0.043367347,0.04,11.56229915,9.535003222,8.885764721,4,4,4,0.971428571,0.919191919,0.828877005,0.398006645,0.025,0.033,0.02905569
2021203,24.4,0,0,,,1200,9,20,1,0.080808081,0.512510089,0.517607973,0,0.021390374,0.043367347,0.04,11.56229915,9.535003222,8.885764721,4,4,4,0.971428571,0.919191919,0.828877005,0.398006645,0.025,0.033,0.02905569
2021231,26.2,0,0,,,1200,9,20,1,0.080808081,0.512510089,0.517607973,0,0.021390374,0.043367347,0.04,11.56229915,9.535003222,8.885764721,4,4,4,0.971428571,0.919191919,0.828877005,0.398006645,0.025,0.033,0.02905569
2021237,28.8,0,0,,,1130,9,20,1,0.080808081,0.512510089,0.517607973,0,0.021390374,0.043367347,0.04,11.56229915,9.535003222,8.885764721,4,4,4,0.971428571,0.919191919,0.828877005,0.398006645,0.025,0.033,0.02905569
2021246,21.4,0,0,,,1500,9,20,1,0.080808081,0.512510089,0.517607973,0,0.021390374,0.043367347,0.04,11.56229915,9.535003222,8.885764721,4,4,4,0.971428571,0.919191919,0.828877005,0.398006645,0.025,0.033,0.02905569
2021250,22,0,0,,,1700,9,20,1,0.080808081,0.512510089,0.517607973,0,0.021390374,0.043367347,0.04,11.56229915,9.535003222,8.885764721,4,4,4,0.971428571,0.919191919,0.828877005,0.398006645,0.025,0.033,0.02905569
2021259,20.6,0,0,,,1200,9,20,1,0.080808081,0.512510089,0.517607973,0,0.021390374,0.043367347,0.04,11.56229915,9.535003222,8.885764721,4,4,4,0.971428571,0.919191919,0.828877005,0.398006645,0.025,0.033,0.02905569
2021266,21.7,0,0,,,1045,9,20,1,0.080808081,0.512510089,0.517607973,0,0.021390374,0.043367347,0.04,11.56229915,9.535003222,8.885764721,4,4,4,0.971428571,0.919191919,0.828877005,0.398006645,0.025,0.033,0.02905569
2021274,15.6,0,0,,,1300,9,20,1,0.080808081,0.512510089,0.517607973,0,0.021390374,0.043367347,0.04,11.56229915,9.535003222,8.885764721,4,4,4,0.971428571,0.919191919,0.828877005,0.398006645,0.025,0.033,0.02905569
2020156,23.5,0,0,,,1100,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2020164,15.2,0,0,,,1030,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2020182,22.1,0,0,,,830,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2020189,33.2,0,0,,,1400,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2020195,21.3,0,0,,,830,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2020204,23.6,0,1,,42.3,1127,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2020210,23.1,0,0,,,830,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2020216,21.5,0,2,,23.65,1080.5,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2020228,20.4,0,1,,17.3,833.5,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2020233,17.725,0,4,,16.9,1162,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2020239,12.3,0,1,,19.5,826,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2020245,20.3,0,1,,13.4,1053,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2020251,18.2,1,0,10,,900,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2020261,11.7,3,0,13.5,,1134,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2020270,22.48,4,1,13.75,19.6,1747.8,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2020278,8.8,0,0,,,930,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2020282,8.9,2,0,16.7,,1435.666667,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2020290,10.2,0,0,,,1030,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2021130,15,0,0,,,1500,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2021138,23.3,0,1,,20.9,1111,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2021145,27,0,2,,46.7,1564.666667,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2021152,24.8,0,1,,41,1350,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2021160,26,1,6,26,38.83333333,1831,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2021167,19.3,1,1,28.1,30.3,1911.25,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2021174,21.2,0,0,,,1507.666667,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2021180,24.1,0,0,,,1509,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2021187,28.2,0,0,,,1537.5,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2021194,23.5,0,0,,,1130,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2021201,24.2,0,0,,,1426.25,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2021209,23.5,0,0,,,1404,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2021216,27.2,0,1,,14.7,1416,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2021228,25.45,0,6,,22.58333333,1696.833333,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2021229,21.7,0,0,,,1200,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2021235,26.1,0,7,,19.18571429,1806.25,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2021244,23,0,2,,21.75,1521,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2021254,20.975,0,1,,22,1358,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2021263,20.6,0,0,,,1230,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2021271,11.5,0,0,,,1030,10,20,0,0.068181818,0.25787234,0.247738344,0.931818182,0.866666667,0.742547425,0.731784583,0,0.682213241,0.459197385,0,1,1,0,0,0,0.033402923,0.005347594,0.003167899,0.002553191
2020168,20.1,0,0,,,800,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2020177,18.1,0,1,,24.9,844,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2020183,23.1,0,1,,51.5,812.5,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2020188,24.9,0,2,,34.55,934.5,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2020196,23.3,0,0,,,800,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2020203,21.325,2,2,21.5,48.25,871.75,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2020212,26.15,1,1,18.8,38,1383,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2020220,21.4,2,1,20.1,13.4,924,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2020227,21.4,0,7,,22.14285714,827.8571429,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2020231,22.18947368,8,9,14.15,23.98888889,1556.263158,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2020237,21.37222222,8,10,9.1375,22.46,895.7777778,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2020241,16.41666667,7,5,9.057142857,16.4,918.5,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2020247,16.67,3,6,9.9,20.56666667,820.1,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2020252,16.06363636,5,6,11.8,17.13333333,998.5454545,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2020262,10.3,2,2,10,19.15,908,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2020269,17.9,6,1,9.833333333,36.9,1623.857143,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2020277,6.4,0,0,,,800,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2020283,13.9,3,0,8.166666667,,1566.666667,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2020292,9.2,0,0,,,930,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2021141,29,1,3,22.4,24,1134.75,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2021148,10.5,0,1,,18,1344.666667,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2021155,22.59375,6,5,17.68333333,37.28,1686.9375,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2021161,21.6,0,2,,24.6,1339,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2021169,18,6,0,17.23333333,,1344.875,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2021176,22.9,7,3,18.1,26.13333333,1408.846154,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2021182,23.9,0,1,,46,1406,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2021190,19.7375,7,1,19.12857143,56,1504,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2021197,25,0,0,,,1500,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2021200,28.9,0,0,,,1459,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2021203,24.4,1,0,17,,1203,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2021204,23.9,0,0,,,1230,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2021211,19.2,10,3,15.51,49,1634.533333,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2021217,28.3,3,2,11.13333333,45,1641.285714,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2021225,25.7,0,1,,60,1047,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2021232,31.1,0,0,,,1200,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2021237,32.2,0,0,,,1500,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2021246,20,4,1,10.35,17.6,1809,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2021253,19.15,0,1,,24.25,1378.5,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2021257,18,0,0,,,1030,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2021268,21.6,0,0,,,1430,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2021273,15.1,2,0,11.75,,1510,11,20,0,0.280487805,0.112565445,0.118233618,0.024390244,0.069620253,0.185236769,0.195887446,1.94467597,1.205872668,0.768658794,0,0,0,0.137931034,0.048780488,0.050632911,0.01994302,0.679558011,0.664502165,0.671029668
2021141,26.7,0,0,,,1030,12,20,0,0.71,0.665853659,0.669792364,0.22,0.315217391,0.255427842,0.229689067,0,0.411128173,1.489258673,1,1,1,0,0,0,0.081714668,0.075630252,0.068204614,0.06504065
2021148,12.8,0,0,,,1630,12,20,0,0.71,0.665853659,0.669792364,0.22,0.315217391,0.255427842,0.229689067,0,0.411128173,1.489258673,1,1,1,0,0,0,0.081714668,0.075630252,0.068204614,0.06504065
2021155,20.7,0,0,,,1800.5,12,20,0,0.71,0.665853659,0.669792364,0.22,0.315217391,0.255427842,0.229689067,0,0.411128173,1.489258673,1,1,1,0,0,0,0.081714668,0.075630252,0.068204614,0.06504065
2021161,22.5,0,0,,,1400,12,20,0,0.71,0.665853659,0.669792364,0.22,0.315217391,0.255427842,0.229689067,0,0.411128173,1.489258673,1,1,1,0,0,0,0.081714668,0.075630252,0.068204614,0.06504065
2021170,23.6,0,0,,,1130,12,20,0,0.71,0.665853659,0.669792364,0.22,0.315217391,0.255427842,0.229689067,0,0.411128173,1.489258673,1,1,1,0,0,0,0.081714668,0.075630252,0.068204614,0.06504065
2021176,22.6,0,0,,,1330,12,20,0,0.71,0.665853659,0.669792364,0.22,0.315217391,0.255427842,0.229689067,0,0.411128173,1.489258673,1,1,1,0,0,0,0.081714668,0.075630252,0.068204614,0.06504065
2021182,22.9,0,0,,,1330,12,20,0,0.71,0.665853659,0.669792364,0.22,0.315217391,0.255427842,0.229689067,0,0.411128173,1.489258673,1,1,1,0,0,0,0.081714668,0.075630252,0.068204614,0.06504065
2021190,19.3,0,1,,41.2,1413,12,20,0,0.71,0.665853659,0.669792364,0.22,0.315217391,0.255427842,0.229689067,0,0.411128173,1.489258673,1,1,1,0,0,0,0.081714668,0.075630252,0.068204614,0.06504065
2021197,25,0,0,,,1530,12,20,0,0.71,0.665853659,0.669792364,0.22,0.315217391,0.255427842,0.229689067,0,0.411128173,1.489258673,1,1,1,0,0,0,0.081714668,0.075630252,0.068204614,0.06504065
